ID,company,model,year,transmission,mileage,fueltype,tax,mpg,engineSize,price
9840,2, Kuga,2018,3,6667,0,150,58.9,1.5,18731
9841,2, Fiesta,2016,1,3338,0,0,78.5,1.5,12495
9842,2, Kuga,2013,1,67311,0,205,47.9,2.0,9500
9843,3, A1,2014,3,48904,4,125,53.3,1.4,9495
9844,4, Yaris,2016,0,13486,2,0,78.0,1.5,12995
9845,4, C-HR,2018,0,7000,4,145,47.9,1.2,19995
9846,2, Fiesta,2016,1,43435,4,125,54.3,1.2,6200
9847,4, Yaris,2015,1,29581,4,30,58.0,1.3,7495
9848,2, Mondeo,2017,1,71480,0,30,64.2,2.0,10295
9849,2, Focus,2019,1,4442,4,145,58.9,1.0,14642
9850,0, 7 Series,2017,0,20671,0,125,57.6,3.0,27500
9851,2, Mondeo,2016,1,14333,4,145,47.9,1.5,12840
9852,2, Ka+,2018,1,4870,4,145,54.3,1.2,8500
9853,2, Fiesta,2017,1,5561,4,0,65.7,1.0,9989
9854,2, Fiesta,2019,1,4092,4,145,58.9,1.0,11930
9855,2, Kuga,2019,1,6741,0,145,47.9,2.0,18600
9856,0, 5 Series,2019,3,12900,0,145,53.3,3.0,33775
9857,0, 4 Series,2016,1,45253,0,30,67.3,2.0,13999
9858,0, X3,2011,0,29670,0,165,50.4,2.0,10991
9859,0, 5 Series,2013,0,89693,0,125,57.6,2.0,10999
9860,2, Focus,2019,1,1986,0,145,62.8,2.0,17499
9861,3, A5,2015,3,20108,0,200,46.3,3.0,19000
9862,4, Aygo,2016,1,22786,4,0,69.0,1.0,6899
9863,4, Auris,2014,0,22460,2,0,70.6,1.8,14275
9864,3, TT,2016,1,22688,4,145,47.1,1.8,16289
9865,4, Aygo,2019,3,2794,4,145,56.5,1.0,10851
9866,1, Tucson,2019,1,11036,4,145,35.3,1.6,15278
9867,1, Kona,2018,1,27177,4,145,52.3,1.0,12249
9868,2, Focus,2019,0,16424,0,145,67.3,1.5,16230
9869,4, Corolla,2004,1,96000,4,260,36.7,1.8,2095
9870,2, Fiesta,2017,1,26000,4,150,64.2,1.1,9400
9871,2, Fiesta,2015,1,61730,4,0,65.7,1.0,6999
9872,0, 5 Series,2014,0,69722,0,160,51.4,3.0,13800
9873,1, Tucson,2016,1,31789,0,30,61.7,1.7,10776
9874,3, Q3,2017,1,20482,0,30,62.8,2.0,16671
9875,0, X5,2013,0,64979,0,200,45.6,3.0,21990
9876,0, X5,2019,3,9450,0,145,37.7,3.0,45000
9877,0, X5,2017,0,16893,0,145,47.1,3.0,32991
9878,2, C-MAX,2009,1,89000,4,200,40.9,1.6,2280
9879,2, Grand C-MAX,2016,1,33212,0,30,64.2,1.5,10800
9880,3, A1,2015,1,51395,0,0,80.7,1.6,9999
9881,2, C-MAX,2017,1,20303,0,20,68.9,1.5,10899
9882,0, 3 Series,2016,1,20640,0,30,67.3,2.0,13849
9883,2, Kuga,2016,3,34569,0,145,52.3,2.0,16690
9884,3, A5,2016,0,51235,0,160,50.4,2.0,17797
9885,3, Q3,2020,3,4846,4,145,31.4,2.0,33444
9886,2, KA,2013,1,40000,4,30,57.7,1.2,4500
9887,0, 2 Series,2015,0,91620,0,30,61.4,2.0,9495
9888,1, I10,2017,1,19101,4,30,57.7,1.2,7250
9889,4, RAV4,2017,0,26528,4,145,43.5,2.0,17500
9890,2, Fiesta,2017,0,23000,4,0,57.7,0.0,11783
9891,1, I20,2015,0,18784,4,165,42.2,1.4,11290
9892,4, Aygo,2016,1,39132,4,0,69.0,1.0,7295
9893,3, Q7,2016,0,97420,0,200,47.9,3.0,25940
9894,0, 4 Series,2016,0,39563,0,30,65.7,2.0,16380
9895,0, 1 Series,2016,1,35845,0,0,83.1,1.5,10699
9896,2, Fiesta,2017,1,22676,4,0,65.7,1.0,10600
9897,2, Fiesta,2014,1,59674,4,0,65.7,1.0,5995
9898,2, Fiesta,2020,1,58,4,145,55.4,1.0,21499
9899,4, Aygo,2018,3,9000,4,150,56.5,1.0,10295
9900,2, Mondeo,2019,1,24,0,145,65.7,2.0,20500
9901,2, Fiesta,2015,1,24678,4,125,54.3,1.2,8000
9902,3, Q5,2020,3,5000,0,145,34.5,3.0,49990
9903,4, Aygo,2019,1,3083,4,145,57.7,1.0,9450
9904,3, Q2,2020,3,789,0,145,47.9,1.6,24950
9905,2, B-MAX,2016,1,24917,4,30,57.7,1.0,8698
9906,3, Q3,2019,1,13542,4,145,39.8,1.5,25950
9907,3, Q3,2017,1,20110,4,145,51.4,1.4,19498
9908,0, M5,2019,3,5000,4,150,26.9,4.4,63980
9909,2, Focus,2017,3,12739,4,125,51.4,1.0,11950
9910,2, B-MAX,2013,3,52209,4,160,44.1,1.6,5495
9911,2, Fiesta,2017,1,22029,4,0,65.7,1.0,8988
9912,0, 1 Series,2017,3,24552,4,145,39.8,3.0,22480
9913,0, 5 Series,2013,1,70000,0,145,55.4,2.0,9950
9914,3, Q5,2020,0,7511,4,145,32.1,2.0,37495
9915,2, Fiesta,2015,1,45837,4,125,54.3,1.2,7999
9916,4, Yaris,2018,0,21608,4,145,60.1,1.5,10998
9917,2, Fiesta,2016,3,8507,4,0,57.7,1.0,10295
9918,1, Tucson,2017,1,30650,0,145,61.4,1.7,13830
9919,4, Verso,2017,0,33989,3,165,43.5,1.8,14800
9920,2, Fiesta,2012,1,46970,4,125,50.4,1.2,5250
9921,2, Focus,2018,1,11033,4,145,58.9,1.0,14600
9922,3, A3,2017,1,31744,4,125,50.4,2.0,14699
9923,3, Q2,2019,1,4667,0,145,49.6,1.6,20444
9924,0, X1,2016,1,19064,0,125,60.1,2.0,18490
9925,0, 5 Series,2019,3,14345,0,145,65.7,2.0,26350
9926,4, Yaris,2016,1,16014,4,30,58.0,1.3,7800
9927,0, X1,2017,3,16717,0,145,60.1,2.0,20980
9928,0, X3,2019,3,4809,0,145,54.3,2.0,33972
9929,0, M4,2019,3,152,4,145,34.0,3.0,43480
9930,0, 4 Series,2017,1,85366,0,145,62.8,2.0,12789
9931,2, Focus,2019,1,8900,4,145,60.1,1.0,16999
9932,4, Verso,2012,1,65700,0,145,53.3,2.0,5995
9933,0, 3 Series,2019,3,6941,4,145,42.2,2.0,24980
9934,3, A5,2019,3,4945,4,150,36.7,2.0,33950
9935,0, X2,2019,3,2772,4,145,38.7,2.0,24480
9936,2, Fiesta,2019,1,10400,4,145,64.2,1.1,10600
9937,2, Focus,2009,0,39911,4,265,37.7,1.6,4299
9938,3, Q5,2019,0,10566,0,145,39.2,2.0,30750
9939,3, Q5,2018,3,4000,4,145,40.4,2.0,32995
9940,3, A3,2011,1,132000,0,125,56.5,2.0,4395
9941,2, S-MAX,2019,1,8457,0,145,54.3,2.0,25399
9942,2, Fiesta,2016,1,15800,4,20,62.8,1.0,10333
9943,3, A6,2019,3,18760,0,150,50.4,2.0,26990
9944,0, 4 Series,2019,3,6650,4,145,48.7,2.0,29641
9945,0, X1,2019,3,8410,4,145,47.9,2.0,24500
9946,0, 3 Series,2019,3,2459,4,145,34.9,3.0,37980
9947,2, Focus,2018,1,10231,4,145,60.1,1.0,13795
9948,0, 3 Series,2019,3,105,0,145,52.3,2.0,30980
9949,0, 5 Series,2014,0,68000,0,125,57.6,2.0,12490
9950,3, TT,2016,1,23814,0,30,62.8,2.0,16995
9951,1, IX35,2014,1,51023,0,145,53.3,1.7,7995
9952,3, A3,2016,1,39967,0,125,57.6,2.0,15800
9953,3, TT,2018,3,23520,4,145,43.5,2.0,22300
9954,3, A4,2017,0,10488,0,145,65.7,2.0,21990
9955,2, Fiesta,2016,1,38903,4,20,62.8,1.0,8549
9956,4, Yaris,2018,1,11775,4,145,47.1,1.5,12990
9957,4, Yaris,2017,1,31000,4,30,58.0,1.3,8495
9958,0, 2 Series,2017,1,28180,4,125,53.3,1.5,14495
9959,0, 3 Series,2016,3,45090,0,165,51.4,3.0,18990
9960,2, Mondeo,2016,3,70729,0,125,58.9,2.0,10550
9961,0, X1,2016,0,22177,0,125,60.1,2.0,15800
9962,3, Q3,2017,1,18698,4,145,49.6,1.4,19000
9963,4, Aygo,2016,1,8835,4,0,69.0,1.0,6390
9964,2, S-MAX,2019,3,3676,0,145,51.4,2.0,28900
9965,3, A3,2018,3,21243,4,145,43.5,2.0,26750
9966,4, Land Cruiser,2019,3,1000,0,145,30.1,2.8,54991
9967,2, Focus,2019,1,10476,4,145,60.1,1.0,16998
9968,2, Focus,2018,1,5614,4,145,60.1,1.0,14000
9969,3, A6,2018,3,1790,0,145,50.4,2.0,27985
9970,2, EcoSport,2018,1,28000,4,145,53.3,0.0,11999
9971,4, Aygo,2019,1,2127,4,145,57.7,1.0,9995
9972,4, Yaris,2017,1,23389,4,145,58.9,1.5,9795
9973,2, Fiesta,2017,1,6555,4,145,64.2,1.1,9800
9974,0, 3 Series,2014,1,49969,0,30,61.4,2.0,11999
9975,2, Focus,2017,1,40988,0,145,74.3,1.5,10800
9976,2, Fiesta,2017,3,5357,4,145,47.9,1.6,11370
9977,2, Fiesta,2016,1,10892,4,125,54.3,1.2,7498
9978,3, A4,2017,1,17789,4,145,52.3,1.4,15700
9979,2, Kuga,2017,1,33415,0,125,60.1,2.0,15998
9980,1, I20,2010,1,57476,0,30,64.2,1.4,3799
9981,3, A4,2017,1,12823,4,145,52.3,1.4,17490
9982,3, Q2,2018,1,8792,4,145,55.4,1.0,17690
9983,1, I30,2019,1,3000,4,145,34.0,2.0,25000
9984,4, Avensis,2006,1,87743,0,165,49.6,2.0,2250
9985,3, A3,2017,3,37317,4,150,43.5,2.0,21799
9986,1, I10,2019,1,2000,4,145,60.1,1.0,9390
9987,0, 2 Series,2020,1,5550,4,145,43.5,1.5,29000
9988,0, 3 Series,2017,1,39461,0,145,64.2,2.0,11700
9989,4, Yaris,2019,1,1404,4,150,47.9,1.5,11998
9990,4, Auris,2013,0,63774,2,0,72.4,1.8,8881
9991,3, A5,2015,1,61720,4,200,42.8,2.0,16250
9992,0, 2 Series,2019,1,1000,4,145,52.3,1.5,20980
9993,3, A1,2015,1,27897,4,30,55.4,1.4,10995
9994,2, Fiesta,2018,1,24456,4,145,65.7,1.0,9440
9995,2, Focus,2018,1,48961,4,150,57.7,1.0,11000
9996,4, RAV4,2017,1,40376,0,125,60.1,2.0,14695
9997,3, Q5,2019,3,2666,0,145,34.5,3.0,47850
9998,1, I10,2017,1,12491,4,150,60.1,1.0,7291
9999,2, Mondeo,2015,1,45506,0,20,68.9,2.0,9500
10000,2, EcoSport,2020,1,10,4,145,52.3,1.0,19000
10001,0, 3 Series,2014,3,54931,0,125,60.1,2.0,12681
10002,3, A6,2016,1,30167,0,30,65.7,2.0,14999
10003,1, Tucson,2019,1,17948,4,145,34.9,1.6,15498
10004,1, Tucson,2018,1,10117,4,150,34.9,1.6,15990
10005,2, Focus,2017,1,21063,0,0,74.3,1.5,11499
10006,2, Focus,2017,1,16768,0,145,74.3,1.5,10731
10007,2, Kuga,2019,1,9600,4,150,35.3,1.5,18300
10008,2, EcoSport,2018,1,14453,4,145,54.3,1.0,11660
10009,2, Fiesta,2014,1,40946,4,0,65.7,1.0,6250
10010,3, Q2,2019,0,3422,0,145,47.9,1.6,20985
10011,4, Yaris,2017,1,29600,4,150,58.9,1.5,9325
10012,2, Fiesta,2015,1,23050,4,0,65.7,1.0,7995
10013,3, Q2,2017,0,12500,4,150,54.3,1.4,20690
10014,2, Focus,2018,1,16437,4,145,41.5,2.0,18495
10015,2, Focus,2014,1,31078,4,20,58.9,1.0,6625
10016,1, I10,2017,1,16807,4,145,60.1,1.0,7225
10017,2, Fiesta,2018,1,12588,4,145,60.1,1.0,11350
10018,0, 3 Series,2020,3,101,4,145,40.4,2.0,36402
10019,3, Q5,2019,0,4000,0,145,34.5,3.0,50950
10020,0, 1 Series,2016,1,34933,0,0,83.1,1.5,10699
10021,4, Aygo,2014,1,27694,4,0,69.0,1.0,5549
10022,0, 1 Series,2018,3,28542,0,150,48.7,1.5,14491
10023,3, A1,2017,1,35290,4,150,57.6,1.4,11495
10024,3, A4,2019,3,4914,0,150,44.8,2.0,26995
10025,4, Yaris,2014,0,29759,2,0,80.7,1.5,9795
10026,4, Auris,2017,0,30916,2,0,72.4,1.8,14290
10027,3, A5,2020,3,1000,0,145,47.1,2.0,31000
10028,2, Fiesta,2018,1,15100,4,145,65.7,1.0,9814
10029,4, Aygo,2014,1,13100,4,0,69.0,1.0,6060
10030,1, I10,2013,1,43204,4,20,61.4,1.2,3499
10031,2, Fiesta,2015,1,41000,4,30,54.3,1.2,5495
10032,3, A1,2019,3,11275,4,150,40.9,2.0,20991
10033,2, Focus,2016,1,20764,0,0,74.3,1.5,9850
10034,4, Yaris,2013,1,56996,4,30,58.9,1.0,4998
10035,2, Focus,2017,1,42632,0,150,74.3,1.5,10999
10036,3, Q5,2019,3,5200,0,145,39.2,2.0,37900
10037,0, 3 Series,2016,3,36137,0,145,53.3,3.0,20584
10038,3, TT,2017,0,22994,4,165,43.5,2.0,21500
10039,3, Q5,2018,3,19444,4,145,34.0,3.0,40892
10040,3, A3,2017,1,42105,4,145,54.3,1.5,18500
10041,2, Mondeo,2019,1,14,0,145,65.7,2.0,20000
10042,3, A5,2017,0,26785,4,240,38.2,3.0,26430
10043,1, Tucson,2018,1,9443,4,145,34.9,1.6,15495
10044,0, 6 Series,2017,0,18000,0,145,51.4,3.0,28900
10045,2, Ka+,2018,1,4769,4,145,43.5,1.2,10500
10046,2, Fiesta,2016,0,27000,4,0,57.7,1.0,9990
10047,0, 1 Series,2010,1,60000,0,125,60.1,2.0,6275
10048,0, X1,2018,0,17369,0,145,60.1,2.0,25995
10049,3, A3,2015,1,83764,0,20,68.9,2.0,8999
10050,0, 3 Series,2019,3,1051,4,145,47.9,2.0,23980
10051,2, C-MAX,2017,1,7365,4,145,55.4,1.0,13799
10052,4, Yaris,2017,0,31728,4,30,58.0,1.3,9998
10053,0, 1 Series,2019,1,3602,4,145,41.5,1.5,24850
10054,3, Q3,2019,1,1773,4,145,39.8,1.5,27699
10055,2, Mondeo,2016,1,32426,0,20,68.9,2.0,11250
10056,2, Fiesta,2017,1,28568,0,0,78.5,1.5,8499
10057,2, Fiesta,2009,1,98000,4,145,49.6,1.2,2750
10058,2, Kuga,2019,1,3196,4,145,35.3,1.5,19500
10059,1, Tucson,2016,1,56137,0,145,54.3,2.0,11797
10060,4, Yaris,2016,0,25683,2,0,78.0,1.5,11284
10061,4, Yaris,2019,1,12600,4,145,47.9,1.5,14582
10062,4, Yaris,2017,1,2781,4,150,58.9,1.5,9991
10063,2, Focus,2019,1,14426,4,145,60.1,1.0,17980
10064,3, Q5,2017,3,47124,0,150,55.4,2.0,24990
10065,1, Santa Fe,2019,0,10903,0,145,39.2,2.2,32450
10066,2, Focus,2016,1,46923,0,0,74.3,1.5,8600
10067,3, A3,2019,3,3438,4,150,34.9,2.0,32500
10068,1, I20,2014,1,48879,4,30,57.6,1.2,5995
10069,1, Tucson,2018,1,8708,4,145,44.8,1.6,12791
10070,3, Q2,2019,1,600,0,145,49.6,1.6,20990
10071,3, Q2,2017,1,42755,0,30,64.2,1.6,15250
10072,2, Focus,2018,1,14298,4,145,58.9,1.0,15495
10073,2, Fiesta,2019,1,1559,4,145,48.7,1.1,14000
10074,0, 1 Series,2015,1,38000,4,125,52.3,1.5,11995
10075,2, Ka+,2018,1,15707,4,145,57.7,1.2,8650
10076,2, Ka+,2018,1,21662,4,145,57.7,1.2,7300
10077,4, Yaris,2017,0,15000,2,0,86.0,1.5,11800
10078,3, Q3,2017,1,13500,0,145,56.5,2.0,20890
10079,3, A3,2017,3,35000,0,30,62.8,2.0,13940
10080,0, 2 Series,2016,3,14041,4,160,45.6,2.0,19780
10081,2, Kuga,2017,1,4924,4,165,45.6,1.5,15170
10082,0, 5 Series,2015,1,60529,0,30,65.7,2.0,11450
10083,2, Fiesta,2013,1,23000,4,30,54.3,1.2,5498
10084,0, 3 Series,2009,0,123300,4,200,44.1,2.0,3695
10085,2, Kuga,2015,1,42602,0,125,60.1,2.0,10000
10086,0, 3 Series,2017,0,45646,0,145,56.5,3.0,17710
10087,1, Tucson,2019,3,3500,0,145,47.1,1.6,22591
10088,2, Fiesta,2017,1,18234,4,145,65.7,1.0,8250
10089,2, Fiesta,2018,1,9500,4,150,56.5,1.0,12500
10090,1, I30,2009,1,94000,4,160,46.3,1.4,2000
10091,0, 1 Series,2017,0,26000,0,125,61.4,2.0,15490
10092,0, 5 Series,2019,3,10389,0,145,65.7,2.0,26790
10093,0, 2 Series,2019,1,5684,4,145,42.8,1.5,20860
10094,0, 5 Series,2014,1,50347,0,125,57.6,2.0,11700
10095,1, I10,2019,1,4000,4,145,49.6,1.0,9491
10096,4, Yaris,2017,1,5019,4,145,65.7,1.0,9998
10097,0, 3 Series,2013,1,70000,0,125,58.9,2.0,9975
10098,3, A3,2019,0,6075,0,145,52.3,1.6,20250
10099,0, 3 Series,2016,0,32986,0,0,74.3,2.0,13999
10100,3, A3,2018,0,16897,4,145,56.5,1.5,19499
10101,4, Auris,2015,1,12896,4,125,51.4,1.3,8998
10102,2, Grand Tourneo Connect,2020,1,601,0,145,61.4,1.5,20850
10103,4, Aygo,2017,0,12945,4,145,67.3,1.0,8999
10104,4, Aygo,2017,1,10108,4,145,69.0,1.0,6767
10105,3, Q2,2017,1,45478,4,150,50.4,1.4,18000
10106,3, A6,2017,3,42118,0,145,67.3,2.0,16400
10107,2, B-MAX,2015,1,56005,4,30,55.4,1.0,6995
10108,0, 5 Series,2019,3,2420,2,135,156.9,2.0,30980
10109,2, Focus,2018,1,22243,4,150,57.7,1.0,13500
10110,3, TT,2015,1,43724,0,20,67.3,2.0,16000
10111,3, A6,2017,3,51023,0,145,61.4,2.0,19000
10112,1, Tucson,2016,3,53603,0,125,57.6,1.7,15495
10113,0, 1 Series,2020,3,1501,0,145,51.4,2.0,27000
10114,3, A6,2016,3,47750,0,165,52.3,3.0,24490
10115,3, A5,2015,3,33920,4,205,40.9,2.0,17950
10116,2, Fiesta,2020,1,27,4,145,49.6,1.0,19495
10117,4, Auris,2017,0,20599,2,0,78.5,1.8,17995
10118,0, X3,2018,3,20087,0,145,48.7,3.0,29990
10119,1, Tucson,2019,3,13136,4,150,36.2,1.6,17500
10120,1, I10,2018,1,10164,4,145,60.1,1.0,7900
10121,3, Q3,2019,3,6103,4,145,37.2,1.5,34026
10122,0, X1,2019,1,123,4,145,39.8,1.5,27440
10123,0, 1 Series,2013,1,57000,0,30,65.7,2.0,8999
10124,1, Tucson,2018,1,16624,4,150,44.8,1.6,13998
10125,1, Tucson,2017,1,27000,0,150,61.4,1.7,15395
10126,4, Auris,2014,0,24482,4,0,72.4,1.8,11500
10127,1, Tucson,2018,0,6000,4,145,36.2,1.6,21995
10128,2, Fiesta,2019,1,6000,4,145,58.9,1.0,14888
10129,2, Focus,2012,1,76000,4,30,56.5,1.0,5000
10130,2, Mondeo,2016,1,47635,0,0,78.5,1.5,10499
10131,2, Ka+,2018,1,23800,4,145,57.7,1.2,6724
10132,0, X3,2019,3,13570,0,150,54.3,2.0,31551
10133,4, Aygo,2015,1,34578,4,0,69.0,1.0,6299
10134,1, I10,2018,1,18385,4,145,60.1,1.0,7485
10135,2, Focus,2019,1,3412,4,145,60.1,1.0,15590
10136,0, 3 Series,2019,3,6659,0,150,55.4,2.0,21985
10137,0, X1,2018,0,14968,0,150,60.1,2.0,22950
10138,2, Kuga,2019,1,18386,4,145,34.4,1.5,16199
10139,0, 1 Series,2017,1,26505,0,0,83.1,1.5,11400
10140,0, 1 Series,2016,1,19568,0,0,78.5,1.5,11799
10141,2, Focus,2015,1,55952,0,0,74.3,1.5,7700
10142,1, Santa Fe,2019,0,623,0,145,42.8,2.2,32950
10143,0, X3,2020,3,2500,0,145,54.3,2.0,34950
10144,2, Fiesta,2019,1,16552,4,145,58.9,1.0,10995
10145,1, I10,2014,1,50603,4,20,60.1,1.0,4995
10146,1, Tucson,2016,1,40191,0,30,61.7,1.7,10998
10147,0, 2 Series,2020,1,117,0,145,51.4,2.0,24475
10148,0, 1 Series,2017,1,43757,0,150,72.4,1.5,12450
10149,1, Ioniq,2018,0,60438,2,140,78.5,1.6,12000
10150,0, 1 Series,2019,1,5450,0,145,72.4,1.5,16500
10151,2, Fiesta,2018,1,17560,4,150,58.9,1.0,11999
10152,2, Fiesta,2018,1,7114,4,145,64.2,1.1,10690
10153,4, Aygo,2015,1,16299,4,0,69.0,1.0,5499
10154,0, X5,2011,0,69987,0,300,37.7,3.0,14970
10155,0, X6,2019,0,5000,4,145,26.4,3.0,58988
10156,3, Q3,2020,0,1500,4,145,40.9,0.0,30000
10157,3, Q3,2016,1,20318,0,150,52.3,2.0,19498
10158,0, Z4,2004,1,39000,4,330,31.0,3.0,8750
10159,0, 1 Series,2017,0,26660,0,20,67.3,2.0,15200
10160,4, Prius,2019,0,12998,2,135,217.3,1.8,26995
10161,4, Auris,2016,0,29031,2,0,70.6,1.8,17490
10162,0, 5 Series,2019,3,4716,0,150,53.3,3.0,32990
10163,1, I10,2017,1,16165,4,20,60.1,1.0,7250
10164,4, Auris,2019,0,11928,2,135,68.8,1.8,15814
10165,0, 5 Series,2018,0,24460,0,145,60.1,3.0,27750
10166,2, Fiesta,2017,1,17953,4,145,54.3,1.2,8995
10167,3, A1,2017,1,23490,4,150,56.5,1.4,13490
10168,3, A1,2020,3,5432,4,150,44.8,1.5,25888
10169,1, Kona,2019,0,1391,2,135,52.3,1.6,21998
10170,0, 2 Series,2020,3,10,4,145,36.2,2.0,32995
10171,0, X2,2019,3,2899,4,145,39.2,2.0,32991
10172,4, Yaris,2015,1,24563,4,30,58.0,1.3,7295
10173,4, Auris,2014,0,42015,2,0,74.3,1.8,10999
10174,3, Q3,2015,1,35446,0,145,54.3,2.0,13995
10175,2, Fiesta,2015,1,24695,4,0,65.7,1.0,8899
10176,3, A4,2017,1,37344,0,30,62.8,2.0,16800
10177,0, 5 Series,2007,0,75000,0,330,35.8,2.5,6470
10178,3, Q3,2017,1,16497,0,145,61.4,2.0,19395
10179,2, Fiesta,2017,1,66210,0,145,88.3,1.5,8000
10180,2, Focus,2018,1,8348,4,145,60.1,1.0,16990
10181,0, 2 Series,2016,1,83200,0,30,64.2,2.0,10500
10182,3, A3,2018,1,10025,4,145,54.3,1.5,20394
10183,1, IX20,2016,1,36242,4,125,50.4,1.4,7798
10184,4, Yaris,2016,0,44552,2,0,78.0,1.5,10975
10185,0, 5 Series,2019,3,6486,0,145,62.8,2.0,24990
10186,2, EcoSport,2016,1,14100,4,125,53.3,1.0,9250
10187,3, A1,2016,1,24971,4,0,67.3,1.0,10965
10188,0, 3 Series,2017,1,20829,4,145,48.7,2.0,14050
10189,4, Aygo,2018,3,4110,4,145,67.3,1.0,9870
10190,2, Fiesta,2016,1,31363,4,0,65.7,1.0,7441
10191,2, Focus,2019,1,3756,4,145,60.1,1.0,19000
10192,4, Yaris,2017,1,12356,4,30,58.0,1.3,9995
10193,0, X5,2019,3,7246,0,145,37.7,3.0,46950
10194,4, Yaris,2017,0,7469,2,135,76.3,1.5,13498
10195,0, 1 Series,2018,1,9774,4,145,37.2,1.5,15881
10196,0, 2 Series,2016,0,49756,0,30,62.8,2.0,14950
10197,3, Q5,2017,3,49158,4,145,34.0,3.0,36641
10198,3, Q3,2019,1,2000,4,145,39.8,1.5,31000
10199,3, A1,2018,1,18199,4,145,51.4,1.0,16495
10200,2, Focus,2018,1,24344,4,145,60.1,1.0,16495
10201,2, EcoSport,2017,1,24376,4,125,53.3,1.0,9410
10202,0, X1,2014,1,29387,0,160,51.4,2.0,10422
10203,0, 5 Series,2017,0,41284,0,20,68.9,2.0,17900
10204,2, Fiesta,2018,1,25117,4,145,65.7,1.0,11450
10205,2, Fiesta,2018,1,60000,0,150,85.6,1.5,8500
10206,4, Aygo,2017,0,18309,3,145,67.3,1.0,9495
10207,0, X1,2017,3,36687,0,125,57.6,2.0,17990
10208,2, Focus,2018,1,7461,4,145,51.4,1.5,18490
10209,3, A1,2019,0,4000,4,145,40.9,2.0,23290
10210,2, EcoSport,2016,1,20891,4,125,53.3,1.0,9990
10211,0, 4 Series,2016,0,17944,0,30,65.7,2.0,18990
10212,1, I10,2020,1,545,4,145,51.4,1.2,13595
10213,3, Q5,2014,1,73874,0,200,47.9,2.0,14498
10214,2, Fiesta,2017,1,23192,4,0,65.7,1.0,8998
10215,3, A1,2016,3,28863,4,20,64.2,1.0,11990
10216,1, I30,2016,1,23261,0,0,78.4,1.6,8695
10217,0, X3,2013,0,79972,0,200,47.1,3.0,12000
10218,4, Aygo,2017,1,13323,4,150,68.9,1.0,7500
10219,2, Focus,2018,1,20417,4,145,60.1,1.0,11799
10220,4, Yaris,2018,0,12121,2,135,76.3,1.5,13450
10221,3, A3,2019,0,750,0,145,52.3,1.6,25490
10222,2, Mondeo,2018,0,18000,0,150,57.7,2.0,16000
10223,3, Q5,2016,3,25721,0,200,47.1,2.0,22495
10224,1, I10,2018,1,12948,4,145,60.1,0.0,8500
10225,0, X4,2019,3,5656,0,150,42.8,2.0,34990
10226,0, 5 Series,2019,3,4754,2,140,156.9,2.0,30490
10227,2, Focus,2019,1,1987,4,145,60.1,1.0,17520
10228,1, Kona,2019,1,12273,4,145,44.1,1.0,13599
10229,3, A4,2019,0,6000,4,145,38.2,2.0,26950
10230,2, Focus,2019,1,14206,4,150,60.1,1.0,16998
10231,2, Focus,2015,1,105260,4,20,60.1,1.0,5795
10232,3, A5,2018,3,28210,4,145,50.4,2.0,25775
10233,3, Q5,2019,0,5027,0,145,38.2,2.0,34000
10234,4, C-HR,2018,0,7733,2,135,74.3,1.8,23495
10235,4, Verso,2017,1,6995,4,205,41.5,1.6,12485
10236,1, I30,2019,1,1636,4,145,34.0,2.0,23995
10237,4, Aygo,2017,3,8072,4,0,67.3,1.0,10800
10238,3, Q7,2016,0,33747,0,200,47.9,3.0,30996
10239,2, Focus,2012,1,43325,4,145,47.9,1.6,7490
10240,2, Focus,2015,0,16186,4,165,44.8,1.6,9933
10241,3, Q7,2017,0,27195,0,145,39.2,4.0,52990
10242,4, Yaris,2019,1,2761,4,145,47.9,1.5,12096
10243,2, Fiesta,2016,1,23763,4,150,47.9,1.6,10491
10244,0, X4,2019,3,7141,0,145,42.8,2.0,33995
10245,2, Fiesta,2018,1,13924,4,145,65.7,1.0,11000
10246,0, 1 Series,2019,3,3260,4,145,42.8,1.5,27515
10247,2, Grand Tourneo Connect,2016,0,45228,0,125,56.6,1.5,12157
10248,1, Tucson,2018,3,31222,0,150,57.7,1.7,16990
10249,2, Focus,2019,1,10963,4,150,58.9,1.0,14750
10250,2, Focus,2019,0,3906,4,145,39.2,1.5,21750
10251,0, 1 Series,2016,1,45719,0,0,83.1,1.5,9500
10252,2, Kuga,2017,1,42917,0,125,60.1,2.0,14795
10253,3, A4,2020,3,10,4,145,42.2,2.0,31985
10254,2, Fiesta,2018,1,16906,4,145,65.7,1.0,11679
10255,4, Yaris,2020,0,3113,4,145,47.9,1.5,19276
10256,0, X1,2017,3,21346,0,145,55.4,2.0,19498
10257,0, 5 Series,2019,3,11871,0,150,62.8,2.0,27898
10258,2, Fiesta,2014,1,59989,4,145,47.9,1.6,7290
10259,0, 3 Series,2019,3,2980,0,150,57.7,2.0,25990
10260,0, X1,2013,1,64000,0,160,51.4,2.0,7990
10261,2, Focus,2017,1,36013,0,145,74.3,1.5,10671
10262,4, Prius,2017,0,33710,2,135,94.1,1.8,17800
10263,3, A4,2017,1,40133,0,145,62.8,2.0,17995
10264,4, Aygo,2017,1,5612,4,0,69.0,1.0,7150
10265,4, Yaris,2018,1,14964,4,145,58.9,1.5,10890
10266,4, Aygo,2013,1,36475,4,0,65.7,1.0,4695
