Day,Hour,Minute,DHI,DNI,WS,RH,T,TARGET
96,9,0,203,582,1.4,26.85,12,52.36020956
96,9,30,281,437,1.6,25.11,13,54.14248897
96,10,0,308,479,1.9,21.67,14,61.93006925
96,10,30,401,248,2.3,20.29,14,55.83089576
96,11,0,373,425,2.7,18.12,15,67.46550054
96,11,30,130,958,3,18.12,16,87.07551646
96,12,0,128,963,3.4,16.7,17,88.01286279
96,12,30,128,960,3.5,16.7,17,87.35605038
96,13,0,125,957,3.7,16.79,17,85.10412212
96,13,30,122,946,3.7,16.78,17,81.35090836
96,14,0,117,937,3.7,15.85,17,76.28406977
96,14,30,113,916,3.5,16.89,17,69.80977603
96,15,0,132,797,3.3,17.02,17,59.01928645
96,15,30,133,712,2.9,18.15,16,49.16764076
96,16,0,134,583,2.6,18.52,16,38.18936983
96,16,30,55,809,1.8,19.76,14,33.87387121
96,17,0,50,701,1,30.45,13,23.45861741
96,17,30,67,220,1.2,37.18,10,10.13445689
96,18,0,33,253,1.4,45.58,8,5.161179458
96,18,30,0,0,1.9,52.34,7,0
96,19,0,0,0,2.4,55.54,6,0
96,19,30,0,0,2.6,59.6,5,0
96,20,0,0,0,2.9,60.5,5,0
96,20,30,0,0,2.8,64.96,4,0
96,21,0,0,0,2.7,63.77,4,0
96,21,30,0,0,2.1,63.76,3,0
96,22,0,0,0,1.6,62.09,3,0
96,22,30,0,0,1.2,66.68,3,0
96,23,0,0,0,0.8,65.15,3,0
96,23,30,0,0,0.8,70,2,0
97,0,0,0,0,0.9,68.61,2,0
97,0,30,0,0,1,68.59,2,0
97,1,0,0,0,1.2,67.28,2,0
97,1,30,0,0,1.2,67.27,1,0
97,2,0,0,0,1.4,66.02,1,0
97,2,30,0,0,1.4,66,1,0
97,3,0,0,0,1.4,65.1,1,0
97,3,30,0,0,1.2,65.08,1,0
97,4,0,0,0,1.2,64.48,1,0
97,4,30,0,0,1.1,64.46,1,0
97,5,0,0,0,1,64.67,1,0
97,5,30,0,0,0.8,64.66,2,0
97,6,0,25,46,0.6,68.58,3,2.627653935
97,6,30,63,145,0.8,59.45,5,8.258159415
97,7,0,103,243,1,49.23,7,15.76523052
97,7,30,153,217,1.4,42.87,8,21.77079335
97,8,0,97,708,1.8,32.7,10,39.41177678
97,8,30,94,868,2.3,30.56,11,52.64229466
97,9,0,101,901,2.9,25.41,13,61.4615776
97,9,30,106,927,3.5,23.77,14,69.24907743
97,10,0,111,944,4.1,21.19,15,75.81658476
97,10,30,115,957,4.6,19.84,16,81.07030843
97,11,0,118,964,5.3,18.39,17,84.91646143
97,11,30,406,425,5.9,18.38,17,71.59255257
97,12,0,404,54,6.6,17.3,18,42.22319074
97,12,30,451,179,7.1,17.29,18,56.48524628
97,13,0,249,17,7.7,17.49,18,24.67710925
97,13,30,343,37,7.8,18.64,17,34.90488801
97,14,0,297,27,8,19.07,17,29.83804943
97,14,30,345,254,7.7,20.34,16,48.79231526
97,15,0,225,19,7.4,21.22,15,22.33211284
97,15,30,264,143,6.8,24.19,14,32.18486932
97,16,0,166,15,6.3,27.26,13,16.23336325
97,16,30,147,31,5.6,31.18,11,14.92000865
97,17,0,9,0,5.1,35.64,10,0.844538074
97,17,30,15,0,4.1,40.9,8,1.407594398
97,18,0,6,0,3.1,54.96,6,0.563050136
97,18,30,0,0,2.7,59.01,5,0
97,19,0,0,0,2.3,67.72,4,0
97,19,30,0,0,2.2,72.78,3,0
97,20,0,0,0,2.1,74.73,2,0
97,20,30,0,0,2,80.33,2,0
97,21,0,0,0,1.9,79.91,2,0
97,21,30,0,0,1.6,79.91,1,0
97,22,0,0,0,1.3,77.72,1,0
97,22,30,0,0,1.1,77.73,0,0
97,23,0,0,0,1,72.9,0,0
97,23,30,0,0,1.2,72.91,0,0
98,0,0,0,0,1.4,71.87,0,0
98,0,30,0,0,1.6,71.87,0,0
98,1,0,0,0,1.8,71.31,0,0
98,1,30,0,0,1.8,71.31,0,0
98,2,0,0,0,1.9,67.93,0,0
98,2,30,0,0,2,67.95,0,0
98,3,0,0,0,2.1,67.79,-1,0
98,3,30,0,0,2,67.81,-1,0
98,4,0,0,0,2,73.25,-1,0
98,4,30,0,0,1.8,73.29,-1,0
98,5,0,0,0,1.6,74.21,-2,0
98,5,30,0,0,2.1,68.97,-1,0
98,6,0,4,0,2.6,70,0,0.37539151
98,6,30,12,0,3.5,65.13,1,1.126162154
98,7,0,96,332,4.5,69.21,2,17.54916736
98,7,30,153,67,4.7,64.42,3,16.70437144
98,8,0,182,35,5,59.24,4,18.5810629
98,8,30,116,0,4.9,55.2,4,10.88587523
98,9,0,86,0,4.9,49.17,5,8.070473974
98,9,30,114,0,4.7,49.17,6,10.79179426
98,10,0,152,8,4.5,44.05,7,14.82682394
98,10,30,195,12,4.3,41.11,8,19.23712343
98,11,0,273,18,4.2,37.22,9,27.0255154
98,11,30,293,20,4.2,37.21,9,29.08996449
98,12,0,307,21,4.2,34.1,10,30.59104578
98,12,30,398,416,4.2,34.1,10,70.19049769
98,13,0,359,448,4.2,31.15,11,68.4068321
98,13,30,358,451,4.2,31.15,11,67.18695718
98,14,0,113,938,4.2,30.25,11,76.57061042
98,14,30,109,918,4.1,32.36,10,70.09666012
98,15,0,173,693,4.1,31.54,10,57.33475145
98,15,30,98,857,4,33.77,9,53.9571922
98,16,0,92,803,4,33.43,9,44.38565549
98,16,30,60,780,3.8,35.82,8,33.87610517
98,17,0,106,20,3.6,39.21,7,10.51015368
98,17,30,73,133,3,45.13,5,9.290429342
98,18,0,33,56,2.4,52.78,4,3.659906328
98,18,30,0,0,2.1,56.72,3,0
98,19,0,0,0,1.8,63.38,2,0
98,19,30,0,0,1.5,63.39,1,0
98,20,0,0,0,1.3,64.02,1,0
98,20,30,0,0,1.3,64.02,0,0
98,21,0,0,0,1.4,69.15,0,0
98,21,30,0,0,1.6,69.14,0,0
98,22,0,0,0,1.8,69.75,0,0
98,22,30,0,0,2,69.74,0,0
98,23,0,0,0,2.2,70.27,0,0
98,23,30,0,0,2.3,70.26,0,0
99,0,0,0,0,2.4,70.46,0,0
99,0,30,0,0,2.5,70.44,0,0
99,1,0,0,0,2.6,69.57,0,0
99,1,30,0,0,2.8,69.55,0,0
99,2,0,0,0,3,73.52,0,0
99,2,30,0,0,3.1,73.51,0,0
99,3,0,0,0,3.2,72.28,0,0
99,3,30,0,0,3.1,72.27,0,0
99,4,0,0,0,3.1,71.13,-1,0
99,4,30,0,0,2.9,71.13,-1,0
99,5,0,0,0,2.8,70.21,-1,0
99,5,30,0,0,2.9,65.25,0,0
99,6,0,31,229,3.1,63.66,2,4.598444923
99,6,30,57,462,3,55.14,4,13.23196903
99,7,0,47,708,2.9,45.18,6,22.99121387
99,7,30,90,704,1.9,42.12,7,33.21959289
99,8,0,98,713,1,32.52,9,40.25675731
99,8,30,115,758,0.7,30.37,10,49.73390879
99,9,0,119,860,0.5,25,12,61.36841765
99,9,30,124,888,0.8,24.99,12,69.15676424
99,10,0,132,903,1.1,23.17,13,75.53674805
99,10,30,136,917,1.4,21.68,14,80.79059033
99,11,0,200,829,1.7,20.64,15,82.85401527
99,11,30,129,951,2,20.64,15,87.45180321
99,12,0,133,945,2.3,19.79,15,88.10863006
99,12,30,133,942,2.5,19.78,15,87.26413839
99,13,0,438,139,2.7,20.43,15,51.889321
99,13,30,341,35,2.5,21.8,15,34.71799054
99,14,0,154,8,2.4,23.04,15,15.0131851
99,14,30,94,0,1.8,24.6,14,8.820343196
99,15,0,222,18,1.3,26.82,13,21.95726589
99,15,30,173,9,0.8,28.65,12,16.79655468
99,16,0,207,70,0.3,33.55,12,22.61435574
99,16,30,7,0,0.3,35.88,11,0.656855727
99,17,0,18,0,0.4,45.75,10,1.689076148
99,17,30,43,0,0.4,52.41,9,4.03505959
99,18,0,18,0,0.4,58.25,8,1.689113277
99,18,30,0,0,0.7,62.42,7,0
99,19,0,0,0,1,61.22,6,0
99,19,30,0,0,1.1,65.69,5,0
99,20,0,0,0,1.2,67.77,4,0
99,20,30,0,0,1.2,67.77,3,0
99,21,0,0,0,1.4,64.04,3,0
99,21,30,0,0,1.5,68.78,3,0
99,22,0,0,0,1.6,64.47,3,0
99,22,30,0,0,1.6,69.29,2,0
99,23,0,0,0,1.7,64.85,2,0
99,23,30,0,0,1.8,64.83,2,0
100,0,0,0,0,1.9,60.75,2,0
100,0,30,0,0,1.9,60.74,1,0
100,1,0,0,0,1.9,57.46,1,0
100,1,30,0,0,1.8,57.45,1,0
100,2,0,0,0,1.8,55.45,1,0
100,2,30,0,0,1.8,55.44,1,0
100,3,0,0,0,1.8,54.56,1,0
100,3,30,0,0,1.7,54.55,1,0
100,4,0,0,0,1.7,53.94,1,0
100,4,30,0,0,1.7,53.94,1,0
100,5,0,0,0,1.7,54.36,1,0
100,5,30,0,0,1.6,50.58,2,0
100,6,0,33,171,1.6,51.39,4,4.504500096
100,6,30,67,353,2.2,44.67,6,12.48094467
100,7,0,70,562,2.8,32.07,9,21.58287688
100,7,30,119,497,2.4,29.97,11,28.80781544
100,8,0,89,753,2.1,21.78,13,41.47483557
100,8,30,167,598,1.9,20.38,14,46.63521881
100,9,0,266,403,1.7,17.84,15,48.69901917
100,9,30,191,722,1.5,16.71,16,64.93131185
100,10,0,321,458,1.4,15.9,17,62.39717884
100,10,30,360,466,1.3,15.89,17,68.58998156
100,11,0,288,672,1.3,15.43,18,79.19193996
100,11,30,403,412,1.4,15.43,18,70.6534725
100,12,0,438,87,1.5,16.06,18,48.13443744
100,12,30,424,331,1.7,16.06,18,66.14966549
100,13,0,388,390,1.9,16.75,18,66.80647068
100,13,30,366,464,2.1,16.74,18,69.1522035
100,14,0,392,175,2.4,17.49,18,49.26038919
100,14,30,350,245,2.5,18.63,17,48.97943963
100,15,0,311,220,2.8,19.38,17,42.41131554
100,15,30,261,254,2.8,19.38,16,37.9078757
100,16,0,190,34,2.8,20.33,16,19.42309473
100,16,30,168,202,2.2,21.68,15,23.1766045
100,17,0,65,622,1.7,33.39,14,23.45835956
100,17,30,48,519,1.4,40.69,12,14.26299615
100,18,0,32,316,1.2,48.51,10,6.00560408
100,18,30,0,0,1.2,51.93,9,0
100,19,0,0,0,1.4,50.94,8,0
100,19,30,0,0,1.4,54.6,7,0
100,20,0,0,0,1.5,52.9,7,0
100,20,30,0,0,1.5,56.72,6,0
100,21,0,0,0,1.6,54.74,6,0
100,21,30,0,0,1.7,58.72,5,0
100,22,0,0,0,1.8,56.47,5,0
100,22,30,0,0,1.9,56.46,5,0
100,23,0,0,0,2,54.58,5,0
100,23,30,0,0,2.1,58.58,4,0
101,0,0,0,0,2.2,57.05,4,0
101,0,30,0,0,2.2,57.05,4,0
101,1,0,0,0,2.3,56.24,4,0
101,1,30,0,0,2.3,56.23,4,0
101,2,0,0,0,2.3,56.47,4,0
101,2,30,0,0,2.3,56.46,3,0
101,3,0,0,0,2.3,57.62,3,0
101,3,30,0,0,2.3,57.61,3,0
101,4,0,0,0,2.3,59.09,3,0
101,4,30,0,0,2.4,59.09,3,0
101,5,0,0,0,2.5,60.37,3,0
101,5,30,0,0,3.1,56.24,5,0
101,6,0,32,275,3.8,51.45,7,5.348917499
101,6,30,55,498,4.3,44.82,9,14.07578927
101,7,0,73,627,4.8,39.62,11,23.83447922
101,7,30,85,720,4.6,37.06,12,33.87461586
101,8,0,102,763,4.6,29.17,14,43.35104847
101,8,30,111,811,4.5,29.18,14,52.7343923
101,9,0,128,823,4.4,27.56,15,60.80339966
101,9,30,135,851,4.2,27.57,15,68.40382461
101,10,0,162,832,4,26.62,15,74.03376902
101,10,30,361,483,3.9,28.41,15,70.09280794
101,11,0,391,475,3.9,28.68,15,73.7522718
101,11,30,321,639,3.9,28.69,15,81.16503195
101,12,0,302,679,4,27.99,15,83.04168008
101,12,30,414,419,3.9,28,15,72.43861811
101,13,0,117,959,3.8,25.24,15,86.0443171
101,13,30,422,192,3.8,25.24,15,54.14129877
101,14,0,177,11,3.9,21.36,15,17.35899527
101,14,30,285,481,4.2,21.37,15,58.55142189
101,15,0,92,938,4.5,17.99,15,64.93202556
101,15,30,87,911,4.6,19.21,14,56.39389639
101,16,0,80,875,4.8,17.26,14,47.104386
101,16,30,72,821,4.2,18.45,13,37.15844997
101,17,0,62,746,3.7,21.04,12,26.83695329
101,17,30,50,622,2.7,25.78,9,16.51559274
101,18,0,33,410,1.7,39.07,7,7.038049341
101,18,30,0,0,1.6,41.92,6,0
101,19,0,0,0,1.5,45.8,5,0
101,19,30,0,0,1.3,49.19,4,0
101,20,0,0,0,1.1,48.76,4,0
101,20,30,0,0,0.7,48.77,3,0
101,21,0,0,0,0.3,46.71,3,0
101,21,30,0,0,0.5,50.2,2,0
101,22,0,0,0,0.7,50.72,2,0
101,22,30,0,0,0.9,54.53,1,0
101,23,0,0,0,1.1,54.72,1,0
101,23,30,0,0,1.2,54.73,0,0
102,0,0,0,0,1.4,57.76,0,0
102,0,30,0,0,1.5,57.75,0,0
102,1,0,0,0,1.7,55.48,0,0
102,1,30,0,0,1.8,55.47,0,0
102,2,0,0,0,2,52.86,0,0
102,2,30,0,0,2,52.86,0,0
102,3,0,0,0,2.1,54.17,0,0
102,3,30,0,0,2.1,54.17,0,0
102,4,0,0,0,2.2,52.77,0,0
102,4,30,0,0,2.2,49.05,0,0
102,5,0,0,0,2.3,48.94,0,0
102,5,30,0,0,2.5,45.52,1,0
102,6,0,29,404,2.8,42.22,3,6.38144527
102,6,30,46,619,2.5,36.67,5,15.67173434
102,7,0,58,743,2.3,31.39,8,25.89973691
102,7,30,67,824,2.2,27.38,10,36.22129961
102,8,0,74,878,2.2,22.73,12,46.26090199
102,8,30,80,918,2.4,21.27,13,55.73767496
102,9,0,85,947,2.6,20.91,14,64.36973864
102,9,30,88,968,2.5,19.58,14,72.06408058
102,10,0,92,982,2.5,19.44,15,78.44389215
102,10,30,95,993,2.5,19.43,16,83.60375557
102,11,0,95,1003,2.5,19.1,17,87.44988072
102,11,30,96,1006,2.6,19.1,17,89.70180898
102,12,0,98,1003,2.7,18.67,18,90.26379887
102,12,30,98,1000,2.8,18.66,18,89.51316436
102,13,0,100,989,3,19.36,18,87.07360223
102,13,30,99,979,3.2,19.36,18,83.22660041
102,14,0,101,956,3.4,18.77,18,77.78450027
102,14,30,98,937,3.7,20,18,71.31027769
102,15,0,95,908,4.1,20.79,18,63.61627404
102,15,30,90,875,4.4,22.16,17,55.078412
102,16,0,84,828,4.7,23.21,16,45.60204849
102,16,30,76,768,4.8,26.42,15,35.75014702
102,17,0,67,678,5,32.63,14,25.5226952
102,17,30,53,553,4.9,37.25,12,15.67052867
102,18,0,33,362,4.9,39.38,11,6.756230331
102,18,30,0,0,4.9,42.14,9,0
102,19,0,0,0,4.9,41.24,8,0
102,19,30,0,0,4.9,44.18,7,0
102,20,0,0,0,5,44.25,7,0
102,20,30,0,0,4.9,47.44,6,0
102,21,0,0,0,4.8,45.88,6,0
102,21,30,0,0,4.6,49.21,5,0
102,22,0,0,0,4.5,48.15,5,0
102,22,30,0,0,4.4,48.14,5,0
102,23,0,0,0,4.3,47.91,5,0
102,23,30,0,0,4,47.89,5,0
103,0,0,0,0,3.8,48.88,5,0
103,0,30,0,0,3.4,48.87,4,0
103,1,0,0,0,3.1,50.72,4,0
103,1,30,0,0,2.8,54.43,4,0
103,2,0,0,0,2.5,55.65,4,0
103,2,30,0,0,2.3,55.64,4,0
103,3,0,0,0,2.2,55.4,4,0
103,3,30,0,0,2.1,59.51,3,0
103,4,0,0,0,2,57.9,3,0
103,4,30,0,0,2,57.9,3,0
103,5,0,0,0,2,56.44,3,0
103,5,30,0,0,2.1,48.94,5,0
103,6,0,29,436,2.3,42.76,7,6.850368025
103,6,30,45,640,2.6,37.29,9,16.23407696
103,7,0,56,757,3,29.02,12,26.46161128
103,7,30,65,835,2.5,25.42,14,36.78270779
103,8,0,72,887,2,19.53,16,46.82185637
103,8,30,77,925,1.7,18.31,17,56.29820648
103,9,0,82,954,1.5,16.59,18,64.92988442
103,9,30,86,975,1.3,16.58,18,72.53005876
103,10,0,89,990,1.1,15.76,19,79.00341292
103,10,30,91,1001,1.1,14.79,19,84.16396839
103,11,0,97,1001,1.1,14.22,20,87.72847875
103,11,30,98,1004,1.3,14.22,20,89.98033275
103,12,0,300,687,1.5,14.42,21,83.88063945
103,12,30,441,88,1.7,14.41,21,48.50815503
103,13,0,402,425,2,13.64,21,71.21409994
103,13,30,426,195,2.3,14.5,21,54.79451168
103,14,0,118,2,2.6,14.57,21,11.25914624
103,14,30,312,44,2.9,15.5,20,32.276574
103,15,0,209,14,3.3,15.7,20,20.4543405
103,15,30,269,227,3.5,16.71,19,37.43748427
103,16,0,207,322,3.8,17.49,19,34.15349442
103,16,30,156,341,3.7,18.63,18,27.39815932
103,17,0,94,454,3.6,24.87,17,21.86247018
103,17,30,80,106,3.6,28.3,15,9.570905501
103,18,0,39,57,3.7,36.07,13,4.222551133
103,18,30,0,0,3.8,38.55,12,0
103,19,0,0,0,3.9,39.21,11,0
103,19,30,0,0,4,41.95,10,0
103,20,0,0,0,4.1,40.92,10,0
103,20,30,0,0,4.1,43.78,9,0
103,21,0,0,0,4.3,43.12,9,0
103,21,30,0,0,4.2,46.16,8,0
103,22,0,0,0,4.2,45.87,8,0
103,22,30,0,0,4.1,49.14,7,0
103,23,0,0,0,4,49.36,7,0
103,23,30,0,0,4.2,49.35,6,0
104,0,0,0,0,4.4,50.15,6,0
104,0,30,0,0,4.5,53.76,6,0
104,1,0,0,0,4.7,55.9,6,0
104,1,30,0,0,4.5,59.96,5,0
104,2,0,0,0,4.4,63.29,5,0
104,2,30,0,0,4.1,67.94,4,0
104,3,0,0,0,3.9,70.79,4,0
104,3,30,0,0,3.8,70.78,3,0
104,4,0,0,0,3.7,71.07,3,0
104,4,30,0,0,3.4,76.36,3,0
104,5,0,0,0,3.2,74.62,3,0
104,5,30,0,0,3.6,69.47,4,0
104,6,0,39,319,4.1,63.29,5,6.756675885
104,6,30,60,541,4.2,55.01,7,16.0467525
104,7,0,76,669,4.4,40.71,9,26.18096804
104,7,30,88,760,4.5,38.03,10,36.5028123
104,8,0,102,805,4.6,26.27,12,46.26090199
104,8,30,194,528,4.4,24.58,12,46.448573
104,9,0,239,22,4.3,20.5,13,23.83395528
104,9,30,354,110,4.2,20.49,13,40.53649088
104,10,0,373,75,4.2,18.24,14,40.44221189
104,10,30,370,403,4.2,18.24,14,65.30807302
104,11,0,418,71,4.3,16.28,15,44.94572289
104,11,30,433,325,4.4,16.28,15,66.9025061
104,12,0,465,219,4.6,15.16,16,61.45955095
104,12,30,461,139,4.7,15.16,16,54.51602917
104,13,0,342,28,4.9,14.13,16,34.34228343
104,13,30,415,281,4.8,14.13,15,60.42807003
104,14,0,259,18,4.8,13.72,15,25.71007948
104,14,30,362,139,4.3,14.65,14,43.25721503
104,15,0,313,256,3.9,15.14,14,45.04005036
104,15,30,264,276,2.9,16.18,13,39.69198065
104,16,0,31,0,2,19.9,12,2.908900531
104,16,30,163,48,2.4,22.76,10,17.17227417
104,17,0,112,331,2.9,31.85,9,20.08145936
104,17,30,68,346,4.4,39.17,7,13.23153276
104,18,0,44,147,6,59.07,5,5.724405958
104,18,30,0,0,6.4,68.18,3,0
104,19,0,0,0,6.8,77.57,2,0
104,19,30,0,0,6.5,77.61,1,0
104,20,0,0,0,6.2,72.78,1,0
104,20,30,0,0,5.8,72.8,0,0
104,21,0,0,0,5.4,68.48,0,0
104,21,30,0,0,5,68.5,0,0
104,22,0,0,0,4.6,71.52,0,0
104,22,30,0,0,4.5,71.53,0,0
104,23,0,0,0,4.5,71.09,0,0
104,23,30,0,0,4.6,71.09,0,0
105,0,0,0,0,4.7,72.57,0,0
105,0,30,0,0,4.7,72.57,0,0
105,1,0,0,0,4.7,80.6,0,0
105,1,30,0,0,4.6,80.6,0,0
105,2,0,0,0,4.5,81.32,0,0
105,2,30,0,0,4.3,81.31,0,0
105,3,0,0,0,4.1,87.09,-1,0
105,3,30,0,0,4,87.09,-1,0
105,4,0,0,0,3.9,86.89,-1,0
105,4,30,0,0,3.9,86.89,-1,0
105,5,0,0,0,3.9,87.01,-1,0
105,5,30,0,0,3.9,80.83,-1,0
105,6,0,22,0,4,82.03,-1,2.064675995
105,6,30,52,0,4,76.24,0,4.88008963
105,7,0,23,0,4,78.05,0,2.158501183
105,7,30,107,0,3.9,72.59,0,10.04172289
105,8,0,202,44,3.8,75.11,0,20.92807668
105,8,30,189,13,3.7,75.13,1,18.48782869
105,9,0,166,8,3.7,77.87,2,16.14148014
105,9,30,294,33,3.6,77.87,2,29.84296909
105,10,0,192,12,3.6,75.28,3,18.86280146
105,10,30,270,18,3.5,75.27,3,26.74576326
105,11,0,222,15,3.4,72.98,4,22.05328172
105,11,30,246,16,3.2,72.98,4,24.39937552
105,12,0,390,40,3.1,70.72,5,39.88315627
105,12,30,357,30,3,70.71,5,35.941762
105,13,0,350,28,3,68.14,5,35.09717751
105,13,30,369,45,3.3,68.13,5,38.10014457
105,14,0,374,73,3.6,69.68,6,40.44576807
105,14,30,172,9,4,69.65,5,16.79784699
105,15,0,67,0,4.5,70.57,5,6.287462282
105,15,30,218,24,4.5,75.71,4,21.77175046
105,16,0,160,9,4.5,82.81,4,15.48421908
105,16,30,43,0,4.3,88.97,3,4.035325685
105,17,0,33,0,4.1,90.91,2,3.096911887
105,17,30,75,13,3.9,97.72,1,7.320053998
105,18,0,35,0,3.8,97.24,1,3.284639614
105,18,30,0,0,3.7,97.24,0,0
105,19,0,0,0,3.7,93.64,0,0
105,19,30,0,0,3.2,93.66,0,0
105,20,0,0,0,2.7,97.88,0,0
105,20,30,0,0,2.2,97.93,0,0
105,21,0,0,0,1.8,94.85,0,0
105,21,30,0,0,1.8,94.87,0,0
105,22,0,0,0,1.8,92.52,0,0
105,22,30,0,0,1.9,92.51,0,0
105,23,0,0,0,2.1,99.06,0,0
105,23,30,0,0,2,99.01,0,0
106,0,0,0,0,2,98.01,0,0
106,0,30,0,0,2.2,97.96,0,0
106,1,0,0,0,2.4,94.76,-1,0
106,1,30,0,0,2.5,94.72,-1,0
106,2,0,0,0,2.6,94.1,-1,0
106,2,30,0,0,2.4,94.06,-1,0
106,3,0,0,0,2.2,94.94,-1,0
106,3,30,0,0,2,94.92,-1,0
106,4,0,0,0,1.8,100,-1,0
106,4,30,0,0,1.8,100,-1,0
106,5,0,0,0,1.8,100,-1,0
106,5,30,0,0,2.2,93.83,0,0
106,6,0,35,0,2.6,93.86,0,3.284675713
106,6,30,75,14,2.9,87.25,0,7.320134445
106,7,0,80,0,3.2,93.91,0,7.5078302
106,7,30,148,20,3.1,93.9,0,14.73411677
106,8,0,19,0,3,98.52,1,1.783090076
106,8,30,246,47,2.9,98.53,1,25.62018899
106,9,0,130,3,2.8,100,2,12.38764755
106,9,30,175,10,2.6,100,2,17.07993828
106,10,0,158,9,2.5,100,2,15.48455943
106,10,30,156,9,2.3,100,2,15.39071362
106,11,0,452,155,2.1,98.62,3,54.80535349
106,11,30,385,38,2.5,98.59,3,39.32096423
106,12,0,225,15,2.9,89.24,4,22.42865673
106,12,30,310,21,3.1,89.23,4,30.78075066
106,13,0,292,20,3.4,76.84,5,29.09124339
106,13,30,314,24,3.1,76.85,5,31.34346869
106,14,0,400,142,2.9,69.81,5,47.95363024
106,14,30,354,94,2.5,69.82,5,39.6016281
106,15,0,143,886,2.3,63.44,5,67.75444429
106,15,30,133,853,2,63.45,5,58.83938583
106,16,0,115,822,1.9,59.04,5,49.17358561
106,16,30,102,764,1.3,63.4,4,38.85131333
106,17,0,72,692,0.8,65.48,4,27.21468808
106,17,30,83,82,0.9,75.62,2,9.47842729
106,18,0,42,38,1,76.36,0,4.410850243
106,18,30,7,0,1.2,82.2,-1,0.656942362
106,19,0,0,0,1.4,89.35,-2,0
106,19,30,0,0,1.4,89.36,-2,0
106,20,0,0,0,1.4,89.48,-3,0
106,20,30,0,0,1.4,89.47,-3,0
106,21,0,0,0,1.5,93.29,-3,0
106,21,30,0,0,1.5,93.27,-3,0
106,22,0,0,0,1.5,85.6,-4,0
106,22,30,0,0,1.5,85.57,-4,0
106,23,0,0,0,1.5,78.74,-4,0
106,23,30,0,0,1.5,78.73,-3,0
107,0,0,0,0,1.5,78.45,-3,0
107,0,30,0,0,1.4,72.75,-2,0
107,1,0,0,0,1.4,75.99,-2,0
107,1,30,0,0,1.3,70.52,-1,0
107,2,0,0,0,1.3,73.85,-1,0
107,2,30,0,0,1.3,73.84,-1,0
107,3,0,0,0,1.3,75.86,-1,0
107,3,30,0,0,1.4,75.84,-1,0
107,4,0,0,0,1.5,76.63,-1,0
107,4,30,0,0,1.6,76.61,-1,0
107,5,0,0,0,1.7,75.92,-1,0
107,5,30,4,0,2,70.5,0,0.37539151
107,6,0,33,0,2.4,72.46,0,3.096979958
107,6,30,73,0,2.5,67.32,0,6.850895058
107,7,0,7,0,2.7,71.58,0,0.656935143
107,7,30,150,21,2.7,71.58,0,14.92181252
107,8,0,178,17,2.7,77.24,1,17.45551338
107,8,30,275,118,2.5,77.24,1,32.28331507
107,9,0,190,11,2.3,81.87,2,18.58147132
107,9,30,362,118,2.3,81.87,2,41.94907919
107,10,0,403,176,2.3,79.33,3,50.67618302
107,10,30,433,167,2.2,79.31,3,53.49152652
107,11,0,288,19,2.2,76.16,4,28.62234436
107,11,30,462,122,2.1,76.13,4,53.30325114
107,12,0,429,61,2.1,71.62,5,45.32603406
107,12,30,457,107,2.2,71.6,5,51.61349634
107,13,0,354,30,2.3,66.59,6,35.65984192
107,13,30,344,32,2.5,66.57,6,34.72142502
107,14,0,376,70,2.8,65.23,6,40.44576807
107,14,30,357,98,3,65.22,6,40.164243
107,15,0,324,138,3.4,64.03,6,38.94430104
107,15,30,153,5,3.5,68.71,5,14.63946442
107,16,0,13,0,3.7,67.99,5,1.219955368
107,16,30,7,0,3.4,68.02,4,0.656906264
107,17,0,55,0,3.1,69.54,4,5.16140636
107,17,30,3,0,2.2,80.23,3,0.28153435
107,18,0,1,0,1.4,87.27,2,0.093845815
107,18,30,0,0,1.4,87.3,1,0
107,19,0,0,0,1.4,85.79,0,0
107,19,30,0,0,1.6,85.81,0,0
107,20,0,0,0,1.9,82.14,0,0
107,20,30,0,0,2.3,82.15,0,0
107,21,0,0,0,2.7,80.83,0,0
107,21,30,0,0,2.9,80.83,0,0
107,22,0,0,0,3.2,88.12,0,0
107,22,30,0,0,3.5,88.13,0,0
107,23,0,0,0,3.9,89.52,0,0
107,23,30,0,0,4.5,83.21,0,0
108,0,0,0,0,5.1,86.26,0,0
108,0,30,0,0,6,86.3,0,0
108,1,0,0,0,6.9,85.74,0,0
108,1,30,0,0,7.1,85.78,0,0
108,2,0,0,0,7.3,86.19,-1,0
108,2,30,0,0,6.7,86.21,-1,0
108,3,0,0,0,6.1,87.77,-1,0
108,3,30,0,0,5.6,87.78,-1,0
108,4,0,0,0,5.1,88.6,-2,0
108,4,30,0,0,4.5,88.61,-3,0
108,5,0,0,0,4,86.92,-4,0
108,5,30,1,0,4.2,80.62,-3,0.093850972
108,6,0,7,0,4.5,81.4,-2,0.656949582
108,6,30,15,0,5,70.16,-1,1.407733633
108,7,0,32,0,5.5,66.75,0,3.00313208
108,7,30,114,0,5.3,62.06,0,10.69865804
108,8,0,94,0,5.1,61.54,1,8.821603536
108,8,30,177,9,4.7,61.53,2,17.1737841
108,9,0,217,15,4.4,58.51,3,21.30276583
108,9,30,188,11,4.2,54.45,4,18.39337539
108,10,0,255,17,4,52.83,5,25.24369185
108,10,30,385,53,3.8,49.22,5,40.25852715
108,11,0,362,33,3.6,48.12,6,36.59825881
108,11,30,414,52,3.5,48.1,7,43.26054328
